Id,GrLivArea,BedroomAbvGr,FullBath,HalfBath,BsmtFullBath,GarageArea,GarageCars,YearBuilt,YearRemodAdd,OverallQual,OverallCond,LotArea,TotalBsmtSF,Neighborhood,BldgType,SaleCondition,SalePrice
1675,3729,4,2,1,0.0,648.0,3,1949,1966,9,5,5843,767.0,Veenker,Duplx,Normal,646151
1676,4925,3,1,1,1.0,93.0,0,1901,1921,6,8,13269,2156.0,Gilbert,Duplx,Alloca,608029
1677,1174,2,2,1,0.0,649.0,3,2000,2000,9,5,7942,,NAmes,1Fam,Family,330646
1678,2386,4,2,1,1.0,608.0,3,1915,1941,5,7,19692,2224.0,StoneBr,TwnhsI,Normal,575280
1679,4659,3,3,0,0.0,273.0,1,2001,2030,1,6,17993,933.0,CollgCr,Duplx,Family,607990
1680,2815,4,1,1,1.0,,1,1919,1921,2,8,18072,981.0,Gilbert,TwnhsI,Alloca,404451
1681,4741,4,1,1,1.0,288.0,1,1901,1908,3,1,14937,2772.0,NoRidge,Duplx,Abnorml,800000
1682,556,1,3,0,0.0,410.0,2,2008,2031,4,4,14488,2628.0,StoneBr,Duplx,Alloca,404730
1683,658,2,2,1,1.0,699.0,3,1953,1977,10,7,10928,1202.0,Somerst,TwnhsI,Partial,351639
1684,4082,3,2,1,1.0,434.0,2,1952,1956,4,2,19826,806.0,StoneBr,2FmCon,AdjLand,707855
1685,2112,5,2,1,0.0,483.0,2,1979,2006,7,4,3264,2146.0,Somerst,TwnhsI,Normal,476912
1686,2841,1,2,1,0.0,463.0,2,1933,1942,3,4,14872,209.0,StoneBr,1Fam,Abnorml,532989
1687,2426,1,3,0,1.0,97.0,0,1984,1992,7,8,4094,1369.0,Mitchel,TwnhsI,Alloca,366226
1688,2335,5,1,1,0.0,434.0,2,1952,1962,6,9,7776,,CollgCr,TwnhsE,Alloca,430164
1689,4727,5,3,1,0.0,60.0,0,1933,1953,2,1,6228,2027.0,Veenker,Duplx,Normal,640858
1690,923,1,1,0,1.0,668.0,3,1948,1954,5,2,12622,,NWAmes,2FmCon,Abnorml,271737
1691,3974,3,2,0,1.0,615.0,3,1900,1916,2,7,16063,8.0,NoRidge,Duplx,AdjLand,672776
1692,4503,4,3,0,0.0,477.0,2,1937,1939,9,2,2975,829.0,CollgCr,Duplx,Family,632983
1693,3458,1,4,0,0.0,214.0,1,1972,1976,8,5,12630,357.0,Gilbert,TwnhsI,Alloca,500190
1694,2277,2,1,1,1.0,482.0,2,1916,1939,10,9,5601,,SawyerW,TwnhsI,Alloca,403505
1695,1220,2,3,0,0.0,412.0,2,1914,1925,9,9,2924,2758.0,Timber,Duplx,Partial,398999
1696,3571,4,1,0,0.0,417.0,2,1980,2003,3,9,9224,859.0,CollgCr,2FmCon,Normal,484976
1697,2609,2,1,0,0.0,449.0,2,1952,1974,8,2,12253,1361.0,NWAmes,2FmCon,Alloca,458847
1698,1172,3,3,0,0.0,18.0,0,1916,1945,2,2,5233,644.0,NWAmes,2FmCon,Alloca,202131
1699,2118,2,3,1,1.0,7.0,0,1991,1995,10,2,8711,131.0,StoneBr,1Fam,Partial,516702
1700,4826,4,2,0,0.0,205.0,1,1995,2023,8,7,19139,2109.0,NAmes,1Fam,AdjLand,653103
1701,1694,1,3,0,0.0,428.0,2,1904,1930,7,2,7914,769.0,Veenker,TwnhsE,Abnorml,382836
1702,1302,2,2,1,1.0,,1,1924,1937,10,4,19918,1640.0,Somerst,2FmCon,Partial,385778
1703,3568,2,1,1,1.0,404.0,2,1945,1949,9,8,16933,2049.0,StoneBr,Duplx,Abnorml,712781
1704,1397,5,2,0,1.0,213.0,1,1989,1993,9,5,8362,2519.0,StoneBr,TwnhsE,Partial,515358
1705,4639,5,2,0,1.0,661.0,3,1909,1924,2,9,12170,,Timber,TwnhsE,Normal,650516
1706,4365,3,3,1,0.0,231.0,1,1999,1999,1,5,14620,1743.0,StoneBr,2FmCon,AdjLand,743339
1707,4925,1,2,1,0.0,675.0,3,1939,1941,10,4,10095,2732.0,Gilbert,TwnhsE,Abnorml,678073
1708,4606,4,2,1,0.0,284.0,1,1915,1930,3,9,9043,1450.0,CollgCr,1Fam,Alloca,560097
1709,1596,3,2,1,1.0,203.0,1,2006,2022,5,5,7600,121.0,Somerst,Duplx,AdjLand,329167
1710,1454,5,3,1,0.0,494.0,2,1910,1935,1,2,4080,783.0,CollgCr,1Fam,Family,290493
1711,2041,2,1,1,1.0,268.0,1,1915,1944,7,6,1961,2384.0,Blmngtn,Duplx,Abnorml,397533
1712,2614,5,4,0,0.0,82.0,0,2016,2024,9,7,7733,2376.0,StoneBr,1Fam,Abnorml,648988
1713,4459,5,2,0,1.0,247.0,1,1963,1972,9,8,16221,943.0,Veenker,TwnhsI,Abnorml,695934
1714,3800,2,3,1,1.0,600.0,3,1956,1961,6,1,5817,590.0,Mitchel,TwnhsE,AdjLand,470623
1715,3399,4,4,1,1.0,88.0,0,1984,1990,7,1,4825,875.0,NoRidge,2FmCon,Normal,702440
1716,4452,2,2,0,1.0,256.0,1,1977,1990,6,6,7569,726.0,NAmes,TwnhsE,Alloca,506415
1717,3406,2,1,1,0.0,403.0,2,1975,2004,5,7,12579,2222.0,NAmes,2FmCon,Alloca,454801
1718,2205,2,3,0,0.0,416.0,2,1902,1928,6,6,5477,2524.0,Timber,Duplx,Alloca,465749
1719,2358,4,1,1,0.0,220.0,1,1967,1994,10,4,5577,139.0,Veenker,1Fam,Normal,433666
1720,2826,2,2,0,0.0,37.0,0,1934,1947,3,7,3578,2223.0,Timber,Duplx,Partial,450509
1721,899,4,4,1,1.0,,0,1999,2018,5,6,7645,2257.0,CollgCr,1Fam,AdjLand,368540
1722,3837,3,2,0,1.0,242.0,1,1962,1983,7,9,5522,1838.0,Timber,1Fam,Partial,616630
1723,3437,4,3,0,1.0,686.0,3,1915,1922,6,4,16877,2613.0,NWAmes,Duplx,Partial,567086
1724,3790,5,2,1,0.0,94.0,0,2009,2022,1,7,18256,116.0,Somerst,Duplx,Alloca,520609
1725,2902,1,1,0,0.0,667.0,3,1934,1950,3,2,8354,2099.0,NAmes,2FmCon,Family,374271
1726,4023,5,2,0,0.0,,2,1933,1944,7,7,3076,381.0,SawyerW,1Fam,Abnorml,520094
1727,4773,1,2,0,,86.0,0,2015,2029,7,7,3117,2691.0,ClearCr,Duplx,Abnorml,666950
1728,3064,3,1,1,1.0,226.0,1,1995,2008,8,3,7507,,CollgCr,TwnhsI,Abnorml,485744
1729,2499,2,2,0,0.0,55.0,0,2005,2006,10,1,10074,272.0,NoRidge,TwnhsE,Partial,603744
1730,970,4,2,0,0.0,664.0,3,1981,2004,7,9,11276,2239.0,NridgHt,1Fam,AdjLand,494775
1731,4004,4,3,1,1.0,428.0,2,2011,2038,6,1,7126,2247.0,Crawfor,TwnhsI,Alloca,652174
1732,4567,5,1,1,0.0,295.0,1,1914,1936,4,5,8058,1392.0,Crawfor,Duplx,Abnorml,587035
1733,3647,3,3,0,,223.0,1,1973,2001,4,1,6748,931.0,Somerst,Duplx,Abnorml,532017
1734,4395,5,2,1,0.0,405.0,2,1936,1948,9,4,11075,51.0,NridgHt,1Fam,Normal,786054
1735,4375,2,3,1,1.0,32.0,0,1949,1950,5,8,14392,2723.0,SawyerW,2FmCon,Normal,567559
1736,4091,2,2,0,1.0,281.0,1,1929,1937,8,5,2303,552.0,ClearCr,TwnhsE,Normal,559503
1737,2762,2,2,0,0.0,37.0,0,1925,1950,2,3,10356,2528.0,Crawfor,2FmCon,Abnorml,409902
1738,949,3,4,1,0.0,421.0,2,1954,1958,2,4,13498,1766.0,ClearCr,1Fam,Alloca,332394
1739,514,4,1,1,0.0,487.0,2,2012,2028,3,1,13942,2055.0,Crawfor,1Fam,Alloca,282915
1740,1419,5,1,0,1.0,215.0,1,1978,1978,2,6,11924,2082.0,Blmngtn,TwnhsI,Family,336705
1741,2439,2,3,0,1.0,15.0,0,1942,1951,7,1,11215,2574.0,NWAmes,TwnhsI,AdjLand,440468
1742,3846,2,3,1,0.0,289.0,1,1953,1956,7,4,14097,100.0,CollgCr,1Fam,Partial,519369
1743,2551,5,4,1,,632.0,3,1965,1968,6,1,8499,2973.0,StoneBr,TwnhsI,Family,674086
1744,604,3,2,1,0.0,0.0,0,1930,1934,3,3,11994,129.0,Mitchel,TwnhsI,Normal,190683
1745,1446,2,1,0,,43.0,0,1964,1980,6,1,7410,2997.0,Veenker,2FmCon,AdjLand,348384
1746,4906,5,1,1,1.0,74.0,0,1985,2005,2,9,9601,783.0,NoRidge,TwnhsE,Alloca,761114
1747,4946,3,2,0,0.0,675.0,3,1929,1937,5,7,3795,2537.0,NoRidge,2FmCon,AdjLand,800000
1748,2197,5,1,0,0.0,8.0,0,1971,1995,2,9,7977,250.0,NWAmes,2FmCon,Abnorml,344574
1749,4122,5,4,1,0.0,428.0,2,1987,1998,1,7,4128,1382.0,Somerst,TwnhsE,AdjLand,582325
1750,3736,5,1,1,0.0,661.0,3,1963,1985,2,5,5689,1625.0,NoRidge,2FmCon,Family,714764
1751,4690,3,4,1,0.0,466.0,2,1935,1950,2,2,9260,2862.0,SawyerW,2FmCon,Abnorml,602152
1752,4494,4,1,1,0.0,262.0,1,1968,1989,5,9,10751,371.0,Veenker,2FmCon,AdjLand,608612
1753,3329,5,1,0,,33.0,0,1997,2026,6,9,18926,109.0,NAmes,1Fam,Normal,439220
1754,2275,2,1,1,1.0,86.0,0,1927,1956,7,4,1981,1944.0,Mitchel,TwnhsI,Abnorml,328818
1755,3319,1,1,1,0.0,7.0,0,1970,1987,5,3,18123,147.0,NoRidge,TwnhsE,Alloca,602077
1756,1936,2,2,0,0.0,682.0,3,1983,2011,2,4,7572,2331.0,Gilbert,TwnhsI,Partial,351684
1757,2066,4,2,1,1.0,93.0,0,1939,1960,1,4,14897,114.0,Blmngtn,Duplx,Abnorml,307011
1758,3239,3,2,0,1.0,68.0,0,1947,1955,8,9,14040,2911.0,StoneBr,1Fam,Partial,702373
1759,3071,1,2,0,1.0,642.0,3,2009,2037,10,1,19460,1598.0,Somerst,2FmCon,Normal,618119
1760,3114,3,1,1,0.0,238.0,1,1944,1948,3,6,3511,2845.0,Crawfor,2FmCon,Alloca,478772
1761,2231,1,1,0,1.0,243.0,1,1973,1987,3,7,19392,379.0,StoneBr,TwnhsI,Family,454937
1762,2341,3,1,1,0.0,416.0,2,1918,1922,4,7,2663,820.0,Gilbert,2FmCon,Normal,346050
1763,545,3,1,1,0.0,422.0,2,2013,2036,3,2,17730,1364.0,Veenker,TwnhsE,Abnorml,295481
1764,3207,4,1,1,,663.0,3,1973,1999,3,4,13565,88.0,NAmes,1Fam,Family,405593
1765,3091,3,2,1,0.0,255.0,1,1993,2017,5,4,10415,308.0,SawyerW,TwnhsI,Family,401445
1766,4709,3,2,1,0.0,449.0,2,1974,1977,8,4,8858,988.0,Blmngtn,TwnhsE,Alloca,633522
1767,2769,4,2,0,,647.0,3,1943,1951,8,1,3231,2211.0,NridgHt,Duplx,Alloca,661332
1768,2604,4,2,1,1.0,207.0,1,1941,1951,10,1,16333,2125.0,NoRidge,2FmCon,Family,727142
1769,804,5,2,1,0.0,286.0,1,1986,1989,4,1,14967,260.0,StoneBr,2FmCon,Partial,362101
1770,1385,2,2,0,0.0,695.0,3,2005,2020,5,9,18840,179.0,Crawfor,2FmCon,Family,358327
1771,2021,3,2,1,1.0,24.0,0,1915,1916,4,4,15012,1968.0,NWAmes,Duplx,Family,331164
1772,2197,2,1,1,1.0,31.0,0,2003,2021,1,3,19205,,StoneBr,TwnhsI,Abnorml,445695
1773,2132,3,2,0,1.0,463.0,2,2002,2019,4,8,17905,2376.0,Gilbert,2FmCon,Normal,454239
1774,2273,1,1,0,0.0,600.0,3,1913,1930,3,5,9373,894.0,NoRidge,TwnhsE,AdjLand,476445
1775,3960,3,2,0,,10.0,0,1913,1940,5,4,14518,1088.0,Timber,Duplx,Alloca,588989
1776,1089,1,4,1,1.0,690.0,3,1985,2008,2,2,6390,658.0,CollgCr,TwnhsE,Family,284768
1777,1995,3,2,0,1.0,617.0,3,2003,2010,8,4,16211,799.0,SawyerW,TwnhsE,Normal,433796
1778,1232,5,1,0,0.0,657.0,3,1948,1965,9,6,12759,2118.0,NWAmes,1Fam,Partial,365680
1779,1885,5,3,1,1.0,288.0,1,1978,2002,10,6,9646,,Crawfor,1Fam,Alloca,484784
1780,3580,3,1,1,1.0,273.0,1,2022,2047,1,4,13121,1977.0,NoRidge,TwnhsI,Normal,663021
1781,710,1,1,1,,427.0,2,1939,1958,2,6,6627,235.0,Veenker,1Fam,Alloca,213440
1782,2027,2,1,1,0.0,15.0,0,1927,1929,10,7,13013,,NWAmes,Duplx,Abnorml,381982
1783,606,1,4,1,0.0,671.0,3,2021,2034,9,9,10284,1375.0,NridgHt,TwnhsE,Normal,462150
1784,4797,4,4,1,1.0,440.0,2,1934,1959,6,5,7452,2732.0,Gilbert,Duplx,Abnorml,667042
1785,3772,5,2,0,,296.0,1,1958,1960,4,3,19547,1270.0,Gilbert,1Fam,Alloca,553058
1786,1596,3,3,0,1.0,464.0,2,1954,1971,6,2,2679,309.0,NWAmes,1Fam,Family,320763
1787,1391,1,3,1,0.0,401.0,2,1964,1980,6,2,15517,2091.0,Timber,TwnhsE,Normal,437242
1788,945,1,3,1,1.0,425.0,2,1933,1939,9,1,5385,449.0,Timber,TwnhsI,Partial,344964
1789,2627,5,2,1,1.0,674.0,3,1983,1993,6,6,5616,2727.0,StoneBr,2FmCon,Abnorml,656249
1790,3890,2,4,0,0.0,670.0,3,1985,2014,1,2,4356,1150.0,Somerst,Duplx,Alloca,581961
1791,3128,1,3,0,,674.0,3,1924,1941,7,3,3394,2353.0,Crawfor,TwnhsI,Alloca,531679
1792,4464,1,1,0,1.0,423.0,2,1959,1987,8,7,3792,1967.0,NridgHt,TwnhsI,Family,796799
1793,2047,2,2,0,0.0,424.0,2,1907,1921,3,3,16904,1394.0,CollgCr,Duplx,Partial,380887
1794,1751,4,4,1,0.0,220.0,1,1927,1952,2,8,18636,1752.0,Timber,TwnhsE,Abnorml,414649
1795,2651,5,2,1,0.0,69.0,0,2021,2039,2,2,12318,548.0,CollgCr,TwnhsI,Abnorml,411807
1796,1409,2,1,1,0.0,201.0,1,1962,1989,9,4,1756,222.0,Veenker,TwnhsE,Alloca,332609
1797,4890,4,4,1,0.0,681.0,3,1976,1985,5,1,17493,2298.0,NAmes,Duplx,Partial,647354
1798,1335,1,3,0,0.0,28.0,0,2009,2020,6,5,12634,,Veenker,TwnhsE,Normal,408765
1799,2654,1,2,1,,448.0,2,1987,1988,10,2,11136,2585.0,Mitchel,2FmCon,Family,490451
1800,2849,1,2,1,1.0,24.0,0,1997,2003,1,3,19028,915.0,StoneBr,TwnhsI,Normal,507179
1801,756,5,1,1,0.0,242.0,1,1987,1991,3,7,9081,1074.0,NridgHt,1Fam,Family,286370
1802,2607,3,2,0,,76.0,0,1961,1966,9,8,8160,1076.0,StoneBr,2FmCon,Normal,577767
1803,2546,5,2,0,0.0,419.0,2,1977,1986,6,5,15926,2107.0,ClearCr,2FmCon,AdjLand,523682
1804,1667,1,4,1,1.0,656.0,3,1935,1961,1,9,11251,1870.0,Mitchel,2FmCon,Abnorml,308498
1805,1075,1,2,0,1.0,605.0,3,2009,2020,8,7,14762,2389.0,StoneBr,Duplx,Alloca,480495
1806,703,5,1,1,,417.0,2,1922,1946,2,7,14371,2835.0,NWAmes,TwnhsE,Partial,281039
1807,538,1,2,1,0.0,68.0,0,2008,2032,8,9,17029,1177.0,Gilbert,TwnhsI,Partial,266497
1808,2666,1,4,1,0.0,456.0,2,2008,2037,8,1,7367,1988.0,Somerst,Duplx,Partial,524036
1809,904,3,2,1,0.0,61.0,0,1917,1932,9,3,2832,1501.0,Somerst,TwnhsE,Family,288767
1810,4816,4,2,1,0.0,222.0,1,1987,2012,5,4,10336,2864.0,NAmes,Duplx,Abnorml,599189
1811,1601,2,3,1,1.0,420.0,2,2021,2033,3,6,13479,1062.0,Gilbert,1Fam,Abnorml,383702
1812,3436,3,3,1,,442.0,2,1970,1988,9,9,16616,562.0,Timber,TwnhsE,Normal,639042
1813,3530,4,2,0,0.0,12.0,0,1941,1965,6,1,6440,1136.0,Mitchel,1Fam,Alloca,456821
1814,2729,3,4,1,0.0,688.0,3,2008,2012,7,3,15289,1856.0,ClearCr,Duplx,Alloca,567463
1815,4476,2,3,1,1.0,226.0,1,1963,1964,2,3,16895,2860.0,NridgHt,TwnhsI,AdjLand,800000
1816,998,1,1,0,0.0,671.0,3,1914,1918,7,7,16456,2486.0,SawyerW,TwnhsE,Normal,330360
1817,1553,3,2,0,1.0,415.0,2,1930,1951,6,9,16449,55.0,Mitchel,Duplx,Alloca,298380
1818,1635,5,4,0,0.0,465.0,2,1983,1997,3,9,19765,1527.0,ClearCr,2FmCon,Alloca,428423
1819,1109,4,2,0,0.0,420.0,2,1956,1964,8,7,13731,477.0,Gilbert,TwnhsI,Family,345511
1820,1826,5,2,1,1.0,628.0,3,1926,1949,2,7,8351,1086.0,Timber,TwnhsI,Family,415668
1821,1907,1,3,1,1.0,41.0,0,1998,1998,8,4,9574,2831.0,SawyerW,2FmCon,Abnorml,398857
1822,3941,1,3,0,0.0,412.0,2,1914,1919,10,6,15321,2954.0,Somerst,1Fam,Alloca,660160
1823,1857,3,4,0,0.0,12.0,0,1926,1940,6,2,5875,461.0,Veenker,Duplx,Partial,362328
1824,4445,1,1,1,0.0,275.0,1,1957,1984,2,5,12651,422.0,Crawfor,TwnhsE,AdjLand,505952
1825,3977,3,2,1,0.0,634.0,3,1904,1926,6,3,12095,2088.0,Veenker,TwnhsI,Abnorml,648620
1826,4557,5,2,0,0.0,656.0,3,1947,1967,6,9,13832,1232.0,Blmngtn,TwnhsI,AdjLand,652141
1827,973,2,1,1,1.0,264.0,1,2011,2032,6,4,9293,1298.0,NWAmes,2FmCon,Family,279166
1828,4930,3,3,1,0.0,262.0,1,2015,2024,3,4,15187,2620.0,ClearCr,2FmCon,AdjLand,706508
1829,3262,4,1,0,1.0,462.0,2,2007,2020,7,4,2821,2761.0,NWAmes,TwnhsI,Family,522728
1830,4920,1,2,0,1.0,297.0,1,1939,1965,3,9,15370,2701.0,ClearCr,2FmCon,Family,662367
1831,2096,5,2,1,0.0,63.0,0,1907,1928,6,9,16519,2348.0,NAmes,Duplx,Normal,356256
1832,4788,2,1,1,1.0,234.0,1,2000,2017,6,4,17886,2941.0,Timber,2FmCon,Family,750760
1833,3148,5,3,1,0.0,228.0,1,1945,1947,7,9,18571,2159.0,Gilbert,2FmCon,Alloca,559598
1834,823,4,1,1,1.0,,2,1992,2013,8,7,7962,2654.0,CollgCr,Duplx,Partial,384271
1835,2345,1,1,1,1.0,642.0,3,1914,1924,9,8,2358,1621.0,NAmes,2FmCon,AdjLand,369854
1836,1120,4,3,0,1.0,455.0,2,1982,1993,8,9,13589,152.0,Timber,Duplx,AdjLand,405546
1837,4735,1,4,0,0.0,281.0,1,1972,1992,8,3,3169,2449.0,StoneBr,2FmCon,Alloca,800000
1838,1870,3,1,1,0.0,423.0,2,2013,2024,9,5,6685,2789.0,Mitchel,1Fam,Alloca,403337
1839,1500,5,1,0,1.0,622.0,3,1912,1929,3,3,14495,936.0,Mitchel,TwnhsE,Normal,326632
1840,2988,5,3,0,1.0,205.0,1,1950,1950,3,3,12499,1284.0,NWAmes,TwnhsI,Normal,466790
1841,2413,5,3,0,0.0,207.0,1,2021,2026,6,5,12722,1716.0,Crawfor,Duplx,Abnorml,522822
1842,936,3,4,1,1.0,61.0,0,1947,1963,5,1,15396,1954.0,ClearCr,2FmCon,AdjLand,340079
1843,4174,3,2,1,0.0,650.0,3,1980,2008,8,2,4547,2024.0,Blmngtn,TwnhsE,Family,657536
1844,4306,2,1,1,1.0,629.0,3,1919,1941,1,8,16133,1182.0,NWAmes,Duplx,AdjLand,508956
1845,3843,5,4,0,0.0,21.0,0,1989,2001,2,2,12350,,Veenker,Duplx,Normal,653163
1846,3275,3,1,0,1.0,269.0,1,1933,1962,8,6,9272,2441.0,NoRidge,Duplx,Alloca,722861
1847,2311,4,1,0,1.0,208.0,1,1970,1978,9,7,10077,2826.0,NridgHt,TwnhsE,Partial,644256
1848,2940,2,3,0,0.0,670.0,3,2008,2034,4,3,10911,1727.0,Somerst,1Fam,Partial,528607
1849,2844,4,3,0,1.0,90.0,0,1981,1993,4,5,11681,232.0,Gilbert,1Fam,Alloca,427519
1850,1243,2,1,0,1.0,45.0,0,1958,1960,6,8,7676,2536.0,ClearCr,1Fam,Abnorml,340996
1851,868,4,1,1,1.0,249.0,1,1923,1923,5,8,5626,238.0,Blmngtn,1Fam,AdjLand,210371
1852,1639,1,3,0,0.0,453.0,2,1941,1970,2,9,4627,581.0,Crawfor,TwnhsI,Abnorml,290107
1853,2544,1,1,1,0.0,9.0,0,2004,2023,6,6,7803,855.0,Timber,TwnhsE,Partial,398007
1854,1221,2,3,1,1.0,462.0,2,1926,1930,9,8,6319,554.0,NWAmes,TwnhsE,AdjLand,310057
1855,980,3,2,0,1.0,436.0,2,1980,2009,8,4,11048,2171.0,Gilbert,TwnhsE,AdjLand,342313
1856,4333,4,3,0,0.0,646.0,3,1959,1960,9,6,18374,1321.0,NAmes,1Fam,Family,603891
1857,2187,2,2,0,1.0,2.0,0,1939,1949,7,7,3499,657.0,SawyerW,2FmCon,Abnorml,372439
1858,3129,1,2,1,1.0,87.0,0,1988,2010,9,9,7215,14.0,Somerst,TwnhsE,Family,497385
1859,2858,2,2,1,0.0,33.0,0,1944,1945,3,4,2409,649.0,Gilbert,Duplx,Alloca,329918
1860,3808,3,3,1,1.0,607.0,3,1935,1962,1,8,19533,2078.0,Somerst,Duplx,Partial,609491
1861,3829,3,2,0,0.0,478.0,2,1965,1985,2,5,14464,,Mitchel,TwnhsE,Normal,520220
1862,1832,4,3,1,1.0,,2,1993,2021,10,1,5967,888.0,Blmngtn,1Fam,Abnorml,420762
1863,4315,2,3,1,0.0,651.0,3,2006,2031,7,6,9163,219.0,SawyerW,TwnhsE,AdjLand,571219
1864,2170,4,1,1,0.0,403.0,2,1977,2001,3,9,14876,1671.0,Veenker,TwnhsE,Alloca,454232
1865,4258,4,4,0,0.0,99.0,0,1981,1987,9,5,19217,2348.0,NoRidge,Duplx,AdjLand,800000
1866,2321,4,2,0,1.0,420.0,2,1996,2002,4,5,12117,210.0,StoneBr,Duplx,Alloca,500137
1867,999,3,3,0,0.0,424.0,2,1933,1940,6,9,6511,2386.0,Crawfor,1Fam,Normal,352238
1868,3920,5,4,1,1.0,,0,1930,1934,3,9,14392,511.0,NAmes,2FmCon,AdjLand,466967
1869,635,2,4,0,1.0,433.0,2,1959,1978,1,4,14186,773.0,Blmngtn,2FmCon,Family,234722
1870,3975,4,3,1,1.0,,1,1977,1978,3,7,13413,1868.0,SawyerW,TwnhsI,Partial,521638
1871,694,1,3,0,1.0,68.0,0,1979,1991,3,6,2350,154.0,Crawfor,1Fam,Family,188771
1872,1430,1,2,1,1.0,226.0,1,1918,1935,6,6,14574,916.0,NAmes,2FmCon,Normal,294339
1873,3215,5,3,1,1.0,286.0,1,1996,2012,1,7,1863,416.0,NAmes,1Fam,Family,384173
1874,4736,3,2,0,1.0,215.0,1,1944,1958,3,3,18252,644.0,Timber,2FmCon,Alloca,675998
1875,2338,4,3,0,1.0,290.0,1,2007,2013,6,3,17816,2320.0,SawyerW,1Fam,AdjLand,452775
1876,1042,4,1,0,1.0,,2,1989,1992,4,1,11924,686.0,NoRidge,2FmCon,AdjLand,401135
1877,1548,4,4,0,0.0,223.0,1,2020,2049,7,8,13452,,CollgCr,TwnhsE,Family,383671
1878,4532,2,1,1,0.0,257.0,1,1977,1990,7,3,2755,644.0,ClearCr,TwnhsE,Partial,590238
1879,3770,1,3,1,1.0,693.0,3,1964,1981,10,7,17676,260.0,Veenker,2FmCon,Normal,637332
1880,951,1,1,1,0.0,6.0,0,1923,1940,9,7,6510,1868.0,NAmes,TwnhsE,Family,272464
1881,2232,5,1,1,0.0,281.0,1,1949,1960,3,7,6348,2918.0,Blmngtn,TwnhsE,Normal,378610
1882,1690,2,4,0,1.0,46.0,0,2005,2026,7,8,14602,503.0,StoneBr,TwnhsI,AdjLand,498645
1883,1300,3,3,0,1.0,694.0,3,1946,1957,7,8,18869,2186.0,StoneBr,TwnhsI,Abnorml,538046
1884,4309,3,1,1,1.0,20.0,0,1906,1918,6,1,10640,1088.0,NridgHt,2FmCon,Family,712866
1885,3279,1,1,0,0.0,671.0,3,1930,1954,8,8,10889,215.0,Veenker,Duplx,Family,542259
1886,1307,3,3,0,0.0,96.0,0,1973,1982,2,2,11648,2063.0,NridgHt,TwnhsE,Partial,426673
1887,3428,1,4,0,1.0,234.0,1,1977,1997,4,6,6886,629.0,Timber,2FmCon,AdjLand,511178
1888,2361,1,1,1,0.0,410.0,2,2021,2040,9,7,12536,,NWAmes,Duplx,Partial,457323
1889,776,1,3,1,1.0,639.0,3,2014,2014,9,1,19278,1521.0,Mitchel,Duplx,Partial,377049
1890,2524,5,1,0,0.0,59.0,0,1965,1985,1,3,8578,,NWAmes,2FmCon,Family,352772
1891,1333,3,3,1,0.0,63.0,0,1968,1992,5,9,15802,404.0,Crawfor,1Fam,Abnorml,358187
1892,1603,5,2,0,1.0,648.0,3,1998,2006,3,2,15817,752.0,Gilbert,1Fam,Family,377980
1893,4455,3,1,1,0.0,293.0,1,1905,1932,2,3,17240,2212.0,NAmes,TwnhsE,AdjLand,495977
1894,3696,2,2,0,,57.0,0,1973,1973,1,1,14885,2798.0,NoRidge,TwnhsI,Family,679778
1895,1103,4,2,1,0.0,464.0,2,1958,1963,6,2,18546,35.0,Mitchel,TwnhsE,AdjLand,295871
1896,4331,5,3,0,1.0,,0,1996,2024,7,6,14714,1241.0,Gilbert,2FmCon,Alloca,588465
1897,3084,3,1,1,1.0,693.0,3,1998,2023,6,8,19558,2644.0,Somerst,1Fam,Partial,592391
1898,4435,1,4,0,0.0,634.0,3,1980,2002,4,6,14733,860.0,ClearCr,TwnhsE,Partial,635144
1899,3861,2,3,0,1.0,628.0,3,1980,1998,8,3,16982,1342.0,ClearCr,1Fam,Abnorml,629159
1900,2026,5,4,0,,274.0,1,1985,1991,7,8,17971,2712.0,StoneBr,Duplx,Abnorml,642746
1901,2906,3,4,0,1.0,52.0,0,1971,1985,10,4,19692,2906.0,Timber,TwnhsI,Normal,640038
1902,2888,5,1,0,,244.0,1,1928,1944,4,3,12514,1965.0,Veenker,1Fam,Partial,494117
1903,3739,3,1,0,0.0,269.0,1,1934,1936,3,5,14639,2082.0,NoRidge,Duplx,Family,694125
1904,1617,1,3,1,0.0,666.0,3,1991,2008,5,2,19390,1841.0,Crawfor,TwnhsI,Family,440601
1905,1998,5,1,1,1.0,491.0,2,1976,1978,6,4,8534,850.0,Crawfor,2FmCon,Alloca,409385
1906,1601,4,1,1,0.0,636.0,3,1929,1932,5,8,3705,2660.0,Veenker,TwnhsI,Partial,400101
1907,1832,4,2,0,0.0,675.0,3,2007,2012,9,6,17859,102.0,StoneBr,TwnhsI,AdjLand,569068
1908,1225,5,4,1,0.0,422.0,2,2020,2025,1,9,13191,175.0,NAmes,Duplx,Alloca,285128
1909,664,1,3,1,1.0,93.0,0,1977,1979,6,7,9426,1805.0,Gilbert,2FmCon,Normal,250378
1910,4730,5,2,0,1.0,,0,1928,1956,5,4,14763,2513.0,Crawfor,TwnhsE,Family,659043
1911,834,2,1,0,1.0,75.0,0,2015,2039,3,7,2104,2442.0,Gilbert,TwnhsE,Family,250755
1912,4495,5,2,0,0.0,410.0,2,1929,1944,7,8,10328,2033.0,Somerst,Duplx,Family,690435
